,file,emotion,dur,F1,F2,F3,F4,F5,F6,Mean_F0,F0_start,F0_end,Max_F0,Perc_Time_Max_F0,Min_F0,F0_abs_slope,F0_Var,Q25,Q50,Q75,Fpeak,AM_var,AM_rate,AM_extent,harmonicity,Formant_dispersal,Vocal_tract_length,Mean_wiener_entropy,bin_emo_val,ord_emo_val
195,ut_pregn_50-1-m-surprise-delight,joy,1.1909999999999998,765.2739999999999,1587.12,2791.7859999999996,3843.6,4387.802,4959.013,300.617,264.47,294.09,314.258,47.29600000000001,264.465,87.596,50.288000000000004,443.849,1105.756,1968.925,1536.872,71.523,15.954,4.4830000000000005,4.74,997.012,17.552,-1.151,1,8
196,ut_pregn_51-1-m-sigh-happy,joy,0.9159999999999999,896.931,1629.457,2840.495,4088.091,4919.122,5896.258000000001,154.862,187.4,134.68,187.40200000000002,15.517000000000001,132.002,98.24700000000001,54.345,226.15,605.013,1327.3039999999999,166.173,61.043,17.46,3.4960000000000004,4.05,996.322,17.565,-1.053,1,8
197,ut_pregn_51-2-f-whimper,joy,0.75,726.543,1292.423,1850.386,3013.355,4231.9890000000005,5179.012,319.198,378.53,320.54,378.528,5.188,282.313,305.79400000000004,194.752,721.872,1114.77,1637.641,744.278,109.834,13.337,8.235,6.0,1048.383,16.692,-1.930,1,8
198,ut_pregn_54-1-f-surprise,joy,1.706,462.13199999999995,1391.807,2918.527,3438.9770000000003,4072.1940000000004,4727.93,252.834,266.71,477.81,477.80699999999996,83.068,148.33,382.16900000000004,117.796,351.565,670.89,1848.184,255.278,74.033,14.950999999999999,4.952,5.45,1166.787,14.998,-1.378,1,8
199,ut_sad-cry_00,sadness,2.22,1092.861,1883.592,3674.967,4576.1140000000005,5237.139,7903.215,318.34,164.6,293.41,375.159,26.863000000000003,164.602,330.452,319.969,924.914,1162.357,1857.5639999999999,1076.976,97.469,16.215,6.011,14.43,748.7389999999999,23.373,-1.896,0,4
200,ut_sad-cry_03,sadness,1.8,907.3710000000001,1908.219,2926.132,3762.083,4747.142,5644.559,401.23900000000003,448.0,369.35,479.337,55.883,175.15,683.8989999999999,637.76,725.925,1310.329,1877.944,1890.914,139.626,11.944,11.69,16.82,983.846,17.787,-3.402,0,4
201,ut_sad-cry_05-3,sadness,3.358,621.964,1570.9720000000002,2233.407,3436.18,4505.679,5171.967000000001,343.061,433.69,304.06,433.68800000000005,1.642,278.07599999999996,173.878,151.345,1469.0729999999999,3092.342,4733.649,4481.08,94.579,13.251,7.138,13.16,1066.661,16.406,-2.735,0,4
202,ut_sad-cry_06-m,sadness,1.6909999999999998,365.971,1772.231,2527.403,3863.6809999999996,4598.094,5364.13,307.29900000000004,325.07,322.94,362.68199999999996,37.34,110.749,450.575,349.30400000000003,337.952,365.897,413.351,348.156,151.751,16.555999999999997,9.166,8.6,1119.932,15.626,-1.047,0,4
203,ut_sad-cry_12-m,sadness,3.915,587.054,1465.039,1679.4229999999998,2580.856,4379.068,6468.629,244.06599999999997,173.27,354.56,439.44,31.831,95.66,547.999,510.606,520.07,985.914,1544.0279999999998,568.61,202.59099999999998,13.027999999999999,15.55,8.28,675.814,25.895,-1.005,0,4
204,ut_sad-cry_16-m,sadness,2.509,659.961,1378.485,3214.225,5893.681,6696.691,7477.335999999999,199.86599999999999,268.81,212.5,330.837,4.398,125.8,416.31199999999995,410.54900000000004,505.26800000000003,750.752,1140.302,655.855,91.494,15.942,5.739,11.73,684.221,25.576999999999998,-1.435,0,4
205,ut_sad-cry_21-m-super-rapid-breathing,sadness,2.6860000000000004,313.559,1515.227,2748.6820000000002,3273.1820000000002,4272.532999999999,4782.869000000001,243.583,384.83,477.09,477.088,69.065,86.52600000000001,788.581,352.36699999999996,195.699,389.37,3070.1490000000003,305.35900000000004,192.324,13.591,14.15,2.33,1112.3519999999999,15.732000000000001,-2.336,0,4
206,ut_sad-cry_23-m,sadness,2.138,332.49800000000005,1763.328,2506.928,3708.3959999999997,4792.06,5441.494000000001,207.34799999999998,313.42,184.47,326.54,11.103,91.59899999999999,219.601,193.986,296.057,481.436,2910.1679999999997,321.216,89.338,14.734000000000002,6.063,9.3,1172.35,14.927,-3.073,0,4
207,ut_sad-cry_28-f,sadness,4.994,571.0169999999999,1427.1370000000002,1898.859,2671.435,4706.727,5586.568,346.199,393.18,419.93,468.538,17.555,214.36900000000003,287.879,265.403,575.197,1185.089,2754.507,563.665,121.52,16.119,7.539,5.83,935.0369999999999,18.715999999999998,-2.272,0,4
208,ut_sad-cry_30-f,sadness,4.529,557.424,1004.237,1914.606,2976.2009999999996,3958.074,4792.995,403.18699999999995,453.24,251.81,497.82599999999996,24.590999999999998,251.812,206.56900000000002,200.347,540.923,896.995,1212.032,536.406,45.111000000000004,12.697000000000001,3.553,27.53,979.738,17.862000000000002,-5.692,0,4
209,ut_sad-cry_33-f,sadness,3.701,473.616,1350.463,1826.586,3596.711,5201.092000000001,6767.195,279.809,459.94,263.8,466.36400000000003,16.289,94.141,379.416,153.583,457.42699999999996,950.1030000000001,3461.636,431.03,121.742,14.050999999999998,8.664,4.48,1048.785,16.686,-2.108,0,4
210,ut_sad-cry_34-f,sadness,2.164,817.513,1398.484,2943.653,3574.248,4137.476,6253.751,404.832,452.28,267.56,485.673,10.009,267.557,288.481,256.09,818.693,1062.3980000000001,2231.092,750.307,100.29899999999999,12.937999999999999,7.752000000000001,15.02,1055.714,16.576,-2.909,0,4
211,ut_sad-cry_37-m,sadness,2.718,470.333,1371.705,2271.116,3075.772,4073.192,4651.582,274.689,400.72,206.13,400.716,2.903,206.12599999999998,292.593,249.56099999999998,400.019,823.4960000000001,1467.902,1369.3239999999998,154.731,10.485999999999999,14.755,12.05,1040.531,16.817999999999998,-1.276,0,4
212,ut_sad-cry_38-f,sadness,2.27,777.084,1678.7220000000002,2579.304,3384.8509999999997,4235.255,4926.027,354.181,317.47,256.15,481.251,32.18,246.87,565.42,533.481,772.515,1287.26,1893.09,758.686,158.849,12.555,12.652999999999999,9.17,969.097,18.058,-2.155,0,4
213,ut_sad-cry_39-m,sadness,5.019,386.704,1626.3429999999998,2479.522,3778.92,4689.015,5972.338000000001,335.23699999999997,246.43,313.91,462.509,4.007,246.433,214.74,199.628,368.719,1480.6879999999999,6141.616,343.71,162.886,8.766,18.581,6.5,1021.418,17.133,-2.781,0,4
214,ut_sad-cry_40-m,sadness,2.302,542.573,1364.399,1864.217,2512.349,4424.807,6551.861999999999,346.281,382.68,296.4,451.531,35.598,254.507,478.689,420.69800000000004,619.758,1675.203,3558.6079999999997,534.3480000000001,148.96200000000002,11.944,12.472000000000001,4.57,886.6010000000001,19.738,-2.121,0,4
215,ut_sad-cry_42-f,sadness,2.617,561.727,1848.889,2280.155,3056.868,4341.305,6144.45,303.182,470.72,404.81,470.72,4.303999999999999,94.488,1184.586,1036.505,546.495,1093.441,2633.0879999999997,525.691,173.96099999999998,11.844000000000001,14.687000000000001,4.67,1053.697,16.608,-1.814,0,4
216,ut_sad-cry_45-f,sadness,1.544,534.566,1302.437,1672.023,2602.7329999999997,3454.6479999999997,4140.5740000000005,269.83,345.81,269.83,392.718,69.464,112.79700000000001,738.51,644.91,523.53,713.818,2152.716,528.339,205.489,11.331,18.135,7.61,1149.093,15.229000000000001,-2.270,0,4
217,ut_sad-cry_46-f,sadness,5.507999999999999,667.238,1651.2620000000002,2508.967,4042.4640000000004,4919.45,5765.734,322.16900000000004,164.31,451.5,451.501,98.874,99.445,625.474,568.9780000000001,687.8589999999999,1464.616,1667.96,1646.07,108.87200000000001,13.798,7.89,14.58,794.7,22.021,-2.502,0,4
218,ut_sad-cry_48-f,sadness,3.622,793.71,1252.445,1999.2620000000002,3340.2329999999997,4192.63,5658.8330000000005,361.652,418.7,306.99,483.455,25.244,195.40400000000002,525.928,490.559,1004.8739999999999,1294.601,1639.013,1142.677,137.717,15.046,9.152999999999999,11.57,635.094,27.555,-2.271,0,4
219,ut_sad-cry_50-m,sadness,1.585,492.735,1604.744,2587.632,3469.3740000000003,3953.2309999999998,5451.93,190.37599999999998,228.96,121.56,255.606,50.293,116.21600000000001,414.94800000000004,387.94199999999995,336.845,472.134,570.543,499.76199999999994,156.106,9.466000000000001,16.491,10.2,1147.73,15.247,-1.048,0,4
220,ut_sad-cry_52-f,sadness,1.43,424.38800000000003,1529.2579999999998,1915.884,2691.61,3664.434,5124.143,258.561,137.81,246.88,353.535,65.602,137.812,296.312,194.842,414.43300000000005,1221.729,2007.361,358.06800000000004,190.155,9.793,19.418,3.14,795.971,21.986,-1.339,0,4
221,ut_sad-cry_54-m,sadness,1.351,414.164,1328.47,2253.251,3955.437,5765.701,6658.495,221.752,288.74,214.75,288.741,33.721,196.392,366.523,129.453,361.69,695.332,2561.556,438.648,195.28900000000002,11.099,17.595,3.21,1097.063,15.952,-1.656,0,4
222,ut_sad-cry_56-m,sadness,3.886,501.54400000000004,1469.3010000000002,1882.6,2340.585,4727.447,5355.765,458.539,269.4,123.04,493.555,72.822,123.042,200.55599999999998,172.93900000000002,504.963,1312.5529999999999,1589.245,1465.027,78.366,10.937999999999999,7.165,20.41,822.1,21.287,-2.503,0,4
223,ut_sex_04-f-breathy-moans,pleasure,4.2780000000000005,453.89599999999996,1804.372,3288.7340000000004,4012.9840000000004,5726.611,6963.946999999999,290.012,376.54,463.02,463.02,96.656,93.51799999999999,667.185,607.9730000000001,533.351,1421.114,1830.309,1802.9160000000002,149.359,12.389000000000001,12.056,6.18,768.405,22.774,-1.453,1,7
224,ut_sex_06-f-effortful-moans,pleasure,4.001,875.948,1409.7520000000002,1653.194,2754.288,3660.91,5487.314,332.684,426.43,306.39,480.49199999999996,2.952,268.046,637.3330000000001,213.8,1015.8689999999999,1445.5320000000002,1828.4920000000002,1488.4289999999999,146.703,5.872999999999999,24.978,3.16,1812.003,9.658,--undefined--,1,7
225,ut_sex_10-f-moans,pleasure,5.39,837.6030000000001,1597.523,3748.526,4952.154,6042.493,6827.848000000001,343.723,188.85,451.41,475.36,97.854,188.845,142.597,135.607,400.976,692.863,965.4069999999999,783.2289999999999,99.71799999999999,14.75,6.761,7.57,1048.165,16.695999999999998,-0.968,1,7
226,ut_sex_13-f-orgasm-overdrive,pleasure,6.541,657.457,1434.1470000000002,2374.4629999999997,3677.2990000000004,5683.241,6488.6630000000005,308.22700000000003,91.16,284.69,490.228,66.422,91.156,506.934,478.043,719.059,1292.891,1522.3010000000002,1459.214,152.851,13.376,11.427,6.91,729.64,23.984,-1.634,1,7
227,ut_sex_16-f-breathy-moans,pleasure,2.758,815.6080000000001,3172.785,4219.956,4936.943,6849.014,7571.978,358.36800000000005,458.68,122.92,476.846,67.557,122.865,531.706,473.023,789.773,1029.24,2296.165,774.503,130.821,14.502,9.021,5.25,1084.275,16.14,-2.223,1,7
228,ut_sex_17-f-orgasm,pleasure,3.6639999999999997,623.509,1096.845,1651.158,2663.7859999999996,3164.055,3867.6690000000003,254.493,409.62,90.16,409.619,1.96,86.12200000000001,352.805,337.38199999999995,665.816,1010.0039999999999,1312.075,1032.358,125.335,14.33,8.746,8.09,1002.554,17.455,-2.706,1,7
229,ut_sex_18-f-effortful-moans,pleasure,5.343999999999999,608.5930000000001,931.921,1561.761,2436.755,3231.7929999999997,4036.909,318.316,249.53,297.7,483.84,23.464000000000002,81.389,875.077,861.6360000000001,534.341,801.1289999999999,1266.3210000000001,497.59,103.70100000000001,16.747,6.192,7.01,1019.1060000000001,17.172,-1.787,1,7
230,ut_sex_19-f-mixed-moans,pleasure,6.0329999999999995,662.5219999999999,1537.3929999999998,2360.776,3136.66,4527.933,5240.592000000001,313.21299999999997,372.69,288.22,475.161,3.253,100.792,458.311,435.25,424.027,710.472,1277.0410000000002,294.757,104.713,15.165999999999999,6.905,6.31,1016.306,17.219,-1.827,1,7
231,ut_sex_22-f-breathy-moan,pleasure,0.9490000000000001,1142.161,1544.4029999999998,3458.0209999999997,4024.24,5916.259,6850.384,363.88699999999994,143.6,451.14,451.13599999999997,30.185,143.596,1423.797,303.406,1055.42,1425.2179999999998,2754.952,1070.083,92.23200000000001,13.702,6.731,1.29,944.73,18.524,-1.856,1,7
232,ut_sex_23-f-long-moans,pleasure,4.925,790.4119999999999,3088.119,4067.24,5526.0019999999995,7092.764,8702.925,258.10900000000004,179.08,343.33,390.288,76.47399999999999,179.08,201.74900000000002,155.47799999999998,607.371,1054.323,2570.697,748.064,121.604,14.01,8.68,6.97,1166.678,15.0,-2.632,1,7
233,ut_sex_29-f-orgasm-scream,pleasure,7.399,1036.932,1462.404,3495.9590000000003,4202.178,5727.628000000001,8133.83,302.41700000000003,275.14,482.42,484.033,52.623000000000005,196.084,328.41,150.722,1177.153,1824.6329999999998,3534.289,1005.416,106.53200000000001,11.488,9.274,10.24,1216.381,14.387,--undefined--,1,7
234,ut_sex_30-f-orgasm-scream,pleasure,1.3730000000000002,694.804,1117.012,3122.718,3400.59,4172.587,5303.388000000001,243.24200000000002,300.37,345.36,441.92199999999997,47.278,94.07700000000001,947.997,808.552,876.038,1244.557,2594.9570000000003,1189.144,78.586,16.749000000000002,4.692,3.02,1173.912,14.907,-3.079,1,7
235,ut_sex_36-m-moaning,pleasure,0.986,655.141,1207.105,2613.333,3605.691,4657.398,5274.141,99.521,140.89,77.99,147.994,8.953,77.822,189.733,77.221,761.873,2336.433,4084.815,511.82800000000003,61.534,15.718,3.915,1.67,1118.58,15.645,-1.443,1,7
236,ut_sex_47-m-moaning,pleasure,2.022,429.421,918.337,2924.281,4311.978,4774.443,6741.56,204.65900000000002,399.09,159.08,399.091,0.753,138.41899999999998,445.76,402.616,394.163,451.921,702.693,417.655,98.499,14.834000000000001,6.64,13.78,1089.2910000000002,16.065,-1.426,1,7
237,ut_sex_48-m-rhythmic-grunts,pleasure,4.922,450.631,1284.588,2676.308,3452.4829999999997,4250.677,5316.4490000000005,148.86700000000002,113.09,140.31,395.50800000000004,36.641999999999996,113.095,132.889,125.62799999999999,353.914,1180.808,3470.1859999999997,487.785,104.823,13.915999999999999,7.532,-0.36,1038.249,16.855,-1.482,1,7
238,ut_sex_49-m-moaning,pleasure,1.048,418.459,1053.663,2428.618,3355.475,4249.231,4948.37,135.041,139.98,124.89,148.58,19.081,120.251,59.031000000000006,33.939,260.378,503.55199999999996,1456.59,276.88,55.026,12.876,4.274,7.69,1214.572,14.408,-1.290,1,7
239,ut_sex_56-m-groan,pleasure,1.001,523.19,989.0269999999999,2113.821,3267.455,4065.309,4689.432,169.952,445.49,171.83,445.49,4.063,96.76100000000001,516.86,460.421,484.82099999999997,788.7669999999999,1540.477,524.415,67.124,16.977,3.9539999999999997,10.05,1178.558,14.849,-1.979,1,7
240,ut_sex_58-f-mmm,pleasure,0.6809999999999999,312.029,1099.9260000000002,1915.2320000000002,2818.7940000000003,3230.365,3856.759,287.879,286.05,266.96,307.453,41.833999999999996,258.964,144.364,110.62799999999999,296.552,349.839,1189.747,287.316,94.744,14.679,6.454,17.74,1144.678,15.288,-2.949,1,7
241,ut_sex_60-m-grunt-sigh,pleasure,1.659,1513.086,1938.264,3362.97,4417.099,5869.49,7209.053000000001,180.363,197.45,215.29,215.28799999999998,87.61,148.41,89.486,67.51100000000001,706.471,1608.158,2785.275,145.259,84.294,21.095,3.9960000000000004,-1.39,949.377,18.433,-1.092,1,7
242,ut_sex_62-m-low-moan,pleasure,1.015,928.941,1721.0729999999999,2383.86,3375.295,4674.224,5762.98,277.782,440.37,170.01,465.423,12.272,135.512,620.073,541.4680000000001,216.747,413.32199999999995,1041.065,193.06400000000002,123.463,12.314,10.026,7.34,1066.172,16.414,-1.483,1,7
243,ut_sex_63-m-moans,pleasure,5.822,1336.0120000000002,2141.676,3595.223,4467.899,5278.774,6667.805,146.089,170.22,76.4,195.896,39.001,76.404,123.59,113.257,147.356,250.046,808.557,154.559,122.101,13.225,9.232999999999999,3.21,977.825,17.897000000000002,-0.718,1,7
244,ut_sex_64-m-grunt-sigh,pleasure,1.963,773.632,1785.931,2224.167,3093.409,4742.555,5877.465,166.125,436.5,118.85,436.504,3.545,79.107,772.806,349.82099999999997,300.539,801.0419999999999,1831.128,136.586,67.17399999999999,18.083,3.715,0.26,815.247,21.465999999999998,-1.298,1,7
245,ut_sex_68-m-moans,pleasure,9.517000000000001,416.465,1450.836,2592.95,3819.442,5737.343000000001,6432.505,252.74,241.58,481.51,481.51099999999997,46.553999999999995,167.54,362.57599999999996,167.605,263.36400000000003,414.616,781.27,270.848,121.265,4.9910000000000005,24.296,5.1,1804.6570000000002,9.697000000000001,--undefined--,1,7
246,ut_sex_70-m-moan-groan,pleasure,2.208,861.092,1354.34,2497.06,3748.507,5097.4,6799.356,204.22299999999998,282.46,218.23,282.46,4.3389999999999995,116.523,185.456,142.33,223.875,346.64300000000003,807.4110000000001,222.683,84.773,14.949000000000002,5.671,10.4,958.668,18.254,-1.426,1,7
247,ut_sex_72-m-moans,pleasure,8.196,641.092,1379.819,3554.328,5097.222,5779.91,7024.895,270.222,249.35,222.89,360.625,38.842,134.047,243.65200000000002,238.852,343.324,608.76,881.232,304.591,133.938,15.434000000000001,8.677999999999999,9.61,949.063,18.439,-1.166,1,7
248,ut_sportfan_01-achievement-m-roar,joy,1.73,867.96,1339.068,2483.666,3749.917,4664.349,5509.161,198.261,305.39,146.06,305.39,2.358,120.272,304.982,276.346,917.318,1265.609,1775.141,859.9110000000001,60.49100000000001,20.525,2.947,1.84,764.982,22.875999999999998,-2.286,1,8
249,ut_sportfan_03-achievement-m-roar,joy,3.5380000000000003,734.155,1359.119,2276.021,2931.559,3627.4509999999996,4171.575,289.79,264.38,281.08,454.86300000000006,88.73200000000001,138.997,501.62199999999996,474.651,725.7439999999999,945.688,1446.3010000000002,715.654,100.184,18.796,5.33,4.99,944.6669999999999,18.525,-2.648,1,8
250,ut_sportfan_05-m-achievement-relief,joy,0.912,756.215,1213.8010000000002,2867.9640000000004,4539.888,5353.763000000001,6397.724,294.663,265.9,454.22,467.50699999999995,71.226,82.9,967.446,862.3510000000001,854.312,1214.401,2103.715,1236.038,87.249,15.898,5.4879999999999995,4.21,1039.425,16.836,-2.081,1,8
251,ut_sportfan_07-m-achievement-roar,joy,1.091,1017.8860000000001,1599.328,2046.5639999999999,3084.187,3508.224,5695.7480000000005,232.50400000000002,141.59,446.61,446.61,98.414,89.57600000000001,957.7139999999999,591.5459999999999,1016.693,1183.536,1648.493,1021.466,83.682,21.548000000000002,3.884,2.98,672.442,26.025,-2.599,1,8
252,ut_sportfan_09-m-achievement-roar,joy,2.225,842.993,1368.828,2868.1020000000003,3836.9120000000003,7470.802,8612.372,328.16900000000004,130.79,473.63,491.634,71.143,98.98700000000001,904.398,890.184,970.5169999999999,1332.467,1925.514,883.5830000000001,72.28699999999999,22.471999999999998,3.217,4.93,956.5310000000001,18.295,-2.348,1,8
253,ut_sportfan_11-f-achievement-scream-laugh,joy,1.598,1119.5,1292.202,2469.116,3771.1940000000004,4973.039000000001,6267.191,401.217,410.26,392.57,444.918,9.866,217.524,408.995,384.103,1256.208,1651.749,2728.643,1250.0439999999999,87.073,18.773,4.638,16.6,698.08,25.069000000000003,-4.764,1,8
254,ut_sportfan_13-m-achievement-roar-noisy,joy,1.354,803.87,1185.017,2370.4829999999997,3287.81,4402.429,5123.187,240.65400000000002,266.2,374.89,418.6,83.529,96.87100000000001,1223.256,1059.9289999999999,816.929,1032.046,1451.318,780.573,67.521,24.741999999999997,2.7289999999999996,2.77,780.1139999999999,22.433000000000003,-2.701,1,8
255,ut_sportfan_17-m-achievement-whimper-laugh,joy,2.019,765.5260000000001,1350.691,2940.617,3922.0040000000004,4472.464,5176.572,276.33099999999996,322.61,281.8,358.73699999999997,52.165,169.032,387.36800000000005,352.861,716.794,871.1560000000001,1264.5639999999999,651.9730000000001,144.13,16.095,8.955,9.45,966.367,18.109,-2.662,1,8
256,ut_sportfan_22-m-achievement-scream-noisy,joy,2.186,1167.1860000000001,2264.181,3505.515,4655.844,5915.387,6973.924,368.219,322.61,394.0,471.722,7.5089999999999995,163.834,678.1619999999999,315.08799999999997,1136.759,1264.748,2822.935,1164.927,206.335,8.004,25.778000000000002,12.17,1745.739,10.024,--undefined--,1,8
257,ut_sportfan_27-m-achievement-roar,joy,1.585,886.712,1236.984,2427.379,3432.25,4354.972,6240.691,331.936,429.96,396.3,435.526,3.187,88.302,469.45,454.92699999999996,951.8,1206.725,1629.7620000000002,1010.373,67.77199999999999,23.033,2.9419999999999997,1.9,754.668,23.189,-2.250,1,8
258,ut_sportfan_29-c-achievement-scream,joy,0.5710000000000001,1422.818,1872.399,2831.651,3758.782,4743.65,5606.286,393.06,389.17,409.94,480.981,40.141,238.94099999999997,1052.057,897.76,1841.4379999999999,2364.982,4022.948,1902.239,32.001999999999995,14.886,2.15,8.01,682.831,25.629,-4.469,1,8
259,ut_sportfan_32-f-achievement-scream,joy,0.807,1039.058,1347.0829999999999,2703.8979999999997,4055.653,4120.275,5465.7519999999995,443.534,366.9,422.68,462.29400000000004,19.430999999999997,366.903,254.50900000000001,160.639,1322.904,1390.596,2006.0020000000002,1350.99,136.167,13.012,10.465,22.26,732.352,23.896,-5.074,1,8
